0,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua & Barbuda,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia & Herzegovina,Botswana,Brazil,Brunei Darussalem,Bulgaria,Burkina Faso,Burma,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Congo Democratic,Costa Rica,Cote dIvoire,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatamala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See (Vatican City),Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Korea North,Korea South,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Namibia,Nauru,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Phillipines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Samoa,San Marino,Sao Tome & Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts & Nevis,St. Lucia,St. Vincent & The Grenadines,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad & Tobago,Tunisia,Turkey,Turkmenistan,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
Bolivia,0,0,0,0,0,0,1.24E+07,0,4078375,4373327,0,0,0,5537124,0,0,0,0,0,0,0,0,0,8966296,0,1691941,0,0,0,0,0,5643802,0,0,0,7369267,0,2999630,0,0,856165,2984904,0,0,0,1785210,3402514,3149587,0,0,2136869,4456636,0,0,0,0,0,0,0,4246151,5853214,0,0,0,6886808,0,1493912,0,1536150,1109543,0,0,0,0,1125368,2555740,737371,0,0,0,0,1601638,2436731,1.18E+07,0,0,1325902,2757995,0,0,0,0,0,0,0,0,0,5981085,0,371414,0,0,564128,0,0,0,0,0,0,0,0,0,0,0,3806864,0,0,0,0,0,0,0,0,0,0,4088888,2583649,0,0,0,4881534,0,0,0,3531162,0,3553280,1779633,5187977,3188849,2860400,0,0,4534147,28655,0,0,0,0,0,304730,0,0,0,2255726,961053,0,0,3197568,0,3327780,0,0,0,0,0,0,0,8515577,6593175,0,0,0,0,0,0,0,0,0,0,832555,0,0,0,0,0,2695689,1.76E+07,0,0,0,5883936,0,0,0,0
Bosnia & Herzegovina,0,1.34E+07,0,0,0,0,0,0,7877645,6259611,0,0,0,1355805,0,718568,5770868,0,0,0,0,0,0,1836415,0,3326902,0,0,0,0,0,6292508,0,0,0,972565,0,213186,0,0,0,0,0,1.29E+07,0,3903129,6995023,3974027,0,0,0,1050999,2212990,0,0,0,0,0,0,3379636,6190828,0,0,0,1.11E+07,0,1799734,0,0,0,0,0,0,0,0,4563861,1337394,0,0,0,0,4623916,3494496,1.42E+07,0,935091,5555496,1312664,0,0,0,0,0,0,0,0,493145,0,0,0,4896793,0,0,5218519,1.10E+07,0,0,0,0,0,1155497,0,0,0,697507,0,0,0,0,3961674,0,0,0,0,0,7548371,1944608,0,0,0,6039292,0,0,0,221956,0,0,0,0,5293729,1217608,0,4213415,5247940,0,0,0,0,0,0,1.53E+07,0,0,0,4322712,8178471,0,0,3338702,0,1539804,0,0,0,0,0,0,0,1.62E+07,8128261,0,0,0,0,0,0,0,0,0,0,9601566,0,0,0,2725043,0,5401843,1.94E+07,0,0,0,1177576,0,0,0,0
Botswana,0,0,0,0,0,0,0,0,8155105,237963,0,486263,0,1326613,0,0,0,0,0,0,0,0,0,347001,0,762203,0,0,2834459,0,0,5481638,0,0,0,509985,0,190815,0,0,2035387,0,0,0,0,1255045,1887776,374555,0,0,0,0,0,0,0,0,0,0,0,444358,1431755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386510,0,0,0,0,0,471219,958501,1954178,0,934408,0,0,0,0,0,0,0,0,0,0,0,0,792985,494543,0,0,0,0,0,0,1009759,0,0,0,0,421018,0,0,2684119,0,0,0,0,0,0,0,2650066,0,0,2086700,2924250,0,0,0,1575007,0,0,0,0,0,0,0,1345754,0,0,0,0,0,359043,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E+07,2526124,1036751,0,0,0,0,0,0,0,1740517,554579,0,0,0,3399728,0,0,0,0,0,0,885511,0,0,3646657,0,0,0,1.29E+07,0,0,0,0,0,0,2327908,0
Brazil,0,2806775,8163969,0,1.72E+07,0,3.46E+07,0,1.48E+07,1.12E+07,0,4376010,3587810,4.01E+07,0,6472711,1.46E+07,0,0,0,1.49E+07,2712434,3815053,0,1.06E+07,9426717,0,0,0,0,3372662,1.83E+07,5709221,5634590,0,1.59E+07,6.94E+07,1.08E+07,0,1.40E+07,1.47E+07,9073351,0,6600343,1976780,9944851,1.12E+07,1.09E+07,0,0,8297804,1.15E+07,9658014,4569069,1737210,0,3705827,0,0,1.33E+07,2.07E+07,3160597,0,0,2.21E+07,3860801,9802016,0,6177773,1.11E+07,3863313,6321878,4172286,0,3359188,1.03E+07,6777411,0,1.20E+07,0,0,1.38E+07,1.59E+07,2.06E+07,0,3.83E+07,5319177,1.63E+07,0,0,7499687,5703730,0,0,0,0,4809130,1.31E+07,0,2629487,8350069,0,6272853,1.22E+07,1558627,3598126,0,9315411,0,0,3940770,5445771,6800608,1299569,1.64E+07,0,1217044,0,0,1724239,0,0,0,0,0,1.74E+07,1.20E+07,0,0,0,1.37E+07,0,0,0,8946733,0,2.45E+07,8903301,1.81E+07,1.24E+07,1.46E+07,5424462,1.11E+07,1.75E+07,0,0,0,653540,885056,8954654,3649423,0,4387015,0,8804707,5396829,0,0,1.34E+07,0,1.01E+07,0,0,7562604,0,0,2.04E+07,0,1.91E+07,1.84E+07,9489426,0,0,2623117,1.15E+07,8137043,0,0,0,0,1.79E+07,0,0,3367031,1.35E+07,1.46E+07,2.61E+07,3.16E+07,1.68E+07,0,0,1.61E+07,1.02E+07,0,0,0
Brunei Darussalem,0,0,0,0,0,0,0,0,2415549,407332,0,284513,5539376,4304904,0,0,427394,0,0,0,0,0,0,1022031,0,0,0,0,0,1179237,0,1091641,0,0,0,0,7023621,85263,0,0,0,0,0,0,0,1692435,846497,185090,0,0,0,375763,2992239,0,0,0,0,0,0,1374404,1268671,0,0,0,3577193,0,58962,0,0,0,0,0,0,0,0,268126,452907,4.06E+07,7136256,0,0,983562,0,4172903,0,3614128,1429754,0,0,0,611911,6026167,0,5784301,0,0,0,0,0,0,2596441,0,0,0,0,0,0,2.98E+07,0,0,0,0,0,640635,153540,0,0,0,0,0,0,0,0,0,0,2137455,2734432,0,0,0,1101420,3674339,494724,0,184478,945342,0,243736,4260728,161130,74160,4297951,0,1567213,0,0,0,0,437793,0,0,0,0,3842278,0,0,0,0,0,0,230292,0,0,0,0,0,0,0,976406,814676,0,0,0,0,5791716,0,0,0,0,0,1514601,0,0,0,0,1.24E+07,6785802,4833361,0,0,0,574499,1427250,0,0,0
Bulgaria,7886656,0,0,0,0,0,1.06E+07,0,1.25E+07,1.11E+07,6163662,0,0,2.48E+07,0,1971241,1.46E+07,0,0,0,1289608,5812954,0,1.15E+07,0,0,0,0,0,0,0,1.37E+07,0,0,0,7066242,0,4162028,0,0,2475502,3664310,0,4083346,5140900,1.42E+07,1.25E+07,9667521,0,0,7040804,6939627,0,0,0,0,0,0,0,1.09E+07,2.28E+07,0,0,0,1.80E+07,0,1.20E+07,0,0,2448579,0,0,0,0,0,1.13E+07,4534911,0,0,6205924,0,9640442,1.54E+07,2.20E+07,0,0,7576328,1.30E+07,0,0,0,0,0,0,0,0,6276740,9942426,0,0,3217493,0,5031349,9198344,9626542,0,0,0,0,0,5437790,0,0,0,8274163,0,3082995,0,0,0,0,0,0,0,0,1.51E+07,9243779,0,0,0,1.20E+07,0,2345243,0,6133979,0,0,0,1.33E+07,1.17E+07,1.12E+07,0,1.42E+07,1.87E+07,0,0,0,0,0,0,7457797,0,0,0,8669750,6678059,0,0,1.18E+07,0,1.00E+07,0,0,0,0,3079168,0,0,1.61E+07,1.19E+07,0,0,0,0,0,0,0,0,0,0,2.09E+07,0,0,0,3144564,0,2.71E+07,3.17E+07,0,9935026,0,7090474,6949378,4287203,0,0
Burkina Faso,0,0,264267,0,0,0,1413387,0,2475049,2934593,0,0,0,0,0,0,2925378,0,3674528,0,0,0,0,1659640,0,1055731,0,0,0,0,1778856,3769054,0,3018712,1264323,0,0,181640,0,3575985,0,0,0,0,0,0,1002976,2070789,0,0,0,689435,2792557,0,0,0,0,0,0,2731232,5614855,4453415,0,0,8456559,2.76E+07,904656,0,0,4523584,0,0,0,0,0,257825,0,0,0,0,0,1489298,0,1.08E+07,0,2428023,0,0,0,0,0,0,0,0,0,0,0,0,0,2755594,1186070,0,0,0,0,0,0,0,0,3.90E+07,0,0,1328894,0,225688,0,0,0,0,0,0,0,0,0,0,4337348,774215,0,1.44E+07,1.03E+07,1657405,0,0,0,0,0,0,0,0,519144,1016495,0,0,3779273,0,0,0,721517,207178,345049,0,0,4131866,0,360304,345745,0,0,1868261,0,2105324,0,0,0,0,0,0,0,2884595,3135356,0,0,0,0,0,0,3213376,0,0,0,633996,0,0,0,0,0,5026607,8529463,0,0,0,0,0,0,0,0
Burma,3604554,0,0,0,0,0,2504585,0,5064478,2146793,0,0,5016781,5840876,0,0,1866044,512953,0,955856,0,0,1543220,2467637,1014936,0,0,0,0,2124966,0,3453010,0,0,0,1747112,4270978,811068,0,547272,0,560456,0,0,0,2478053,2222490,3470805,0,0,1005052,1274248,709973,0,0,0,0,0,0,5355053,2819779,0,0,0,6168927,488160,1302928,0,0,600305,0,425782,0,0,0,2237614,0,2.73E+07,0,547434,0,1984001,3187923,3118057,0,7974503,4312121,1072916,0,0,1215214,8308722,0,3208927,0,2812155,0,3383926,0,0,2243117,0,0,914717,0,1460666,0,1.54E+07,2577570,0,466440,0,0,3227516,942555,0,0,0,0,0,0,1371935,0,0,2966107,2924758,4513700,0,0,0,3740903,6898198,1.15E+07,0,1677095,0,0,0,3420840,856571,1487287,4163816,1316729,3785396,0,0,0,0,2502034,0,365676,0,669405,6140439,532925,0,0,0,2218201,0,1322260,7121266,0,0,0,2868360,1590360,0,3786915,2356640,0,0,0,1894387,1.20E+07,2191718,0,0,0,0,1169628,0,0,781859,0,9553287,5277307,1.32E+07,0,0,0,2398681,5357072,0,2208814,0
Burundi,0,0,0,0,4811549,0,0,0,2218736,1343208,0,0,0,1819773,0,0,4409822,0,0,0,0,0,1608213,0,0,482246,0,0,0,0,978673,4304935,0,2195822,0,562327,0,0,562550,3813112,9397028,0,0,0,0,741021,0,2742189,0,0,0,0,0,0,515110,2807634,0,1288881,0,1266147,4673200,2301221,0,0,3396203,0,1819909,0,0,1660016,0,0,0,0,0,739696,0,0,0,0,0,1335799,2762761,4574933,0,0,0,0,5758151,0,0,0,0,0,0,0,0,0,444586,0,0,0,0,2193005,0,470160,9010628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4309574,0,0,0,3140473,1123010,0,0,0,2047431,0,0,0,0,0,0,0,504878,259384,1326627,0,0,2029960,9247540,0,0,1970554,0,304550,0,0,0,0,0,0,0,0,3384922,2332785,2000238,0,0,0,0,3154065,0,1694861,2244376,2566934,0,0,0,8085612,0,0,1801272,0,0,0,1612441,0,0,1.05E+07,0,0,6964679,6744161,0,0,0,0,0,0,8663914,3501534
Cambodia,0,0,551466,0,0,0,0,0,1.08E+07,3866424,0,0,4224062,0,0,0,3243462,0,0,0,0,0,0,2094061,3341442,1688954,0,0,0,0,0,7287136,0,0,0,0,1.11E+07,0,0,0,0,0,0,0,0,1133502,5681983,3403100,0,0,991123,1345516,1154440,0,0,0,0,0,0,4610379,7607413,0,0,0,9389026,0,518880,0,0,0,0,0,0,0,0,3251478,1711185,0,1.04E+07,0,0,1403356,2791849,5949317,0,1.21E+07,0,3863767,0,0,1357164,1.51E+07,0,0,0,5344764,0,0,0,0,2284538,0,0,0,0,292563,0,1.95E+07,0,0,0,0,0,0,1109663,0,0,0,0,0,0,0,0,0,0,3839569,6255837,0,0,0,3938897,0,0,0,0,0,0,0,1759455,2821104,631017,4262022,0,3628056,0,0,0,0,1611388,0,0,0,0,6149562,2244446,0,2214301,0,1647898,0,2247262,0,0,0,0,0,0,0,5667138,3845514,0,0,0,0,2.49E+07,0,0,0,0,0,2462794,0,0,0,0,1.27E+07,3893572,2.36E+07,0,607480,0,0,1394743,0,0,0
Cameroon,0,0,0,0,0,0,0,0,3497950,3380078,0,0,0,0,0,0,9547609,0,1964534,0,0,0,0,3641091,0,822338,0,0,0,0,0,3912724,0,7991238,1.13E+07,0,0,769815,0,1.18E+07,0,0,0,0,0,3536675,3124182,3383455,0,0,0,2422896,3357581,0,2046162,0,0,0,0,5967051,1.96E+07,7128031,0,0,5937453,2758230,3936857,0,0,0,0,0,0,0,0,3809705,0,0,0,0,0,3243270,0,6823557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641900,0,0,0,0,0,3376016,0,0,4204839,0,1960898,0,0,0,0,0,0,0,0,0,0,4620874,1282850,0,5287700,2.57E+07,5342488,0,0,0,607747,0,0,0,0,3045439,2573515,0,0,4202059,0,0,0,2137251,0,1374192,0,0,0,0,671266,1228169,0,0,3767060,0,3086537,0,0,0,0,4249939,0,0,4950966,4654719,0,0,0,0,0,0,0,0,0,0,1527981,0,0,0,0,0,7351201,1.85E+07,0,0,0,0,0,0,779382,0
Canada,0,1015593,4582003,0,5524694,0,1.01E+07,0,2.72E+07,6369400,2262358,5076355,5956247,8327580,1339781,4879265,1.38E+07,518324,870592,261703,2949092,5040079,861847,1.08E+07,0,4050798,3145575,0,1296741,8097853,0,0,319624,1691110,2656103,7226559,4.81E+07,4247470,0,3178091,5402773,7929857,0,3036478,0,8191490,6252189,5675006,0,0,2920759,4365891,3911388,0,892200,0,1453105,2662059,0,8796469,2.92E+07,1488916,0,0,2.51E+07,3088902,1.36E+07,5753237,1003978,8671111,1554871,1601810,712122,0,1456843,5229577,2732932,0,1.08E+07,1.57E+07,3341745,4711860,1.61E+07,2.89E+07,1216137,3.84E+07,2.04E+07,2.08E+07,3557139,0,1577048,3.49E+07,0,0,0,0,519503,2.52E+07,0,3330853,1.16E+07,0,1979641,5315025,0,661695,1167684,5835270,0,1779674,875555,339072,848078,1140640,1.62E+07,0,1766399,0,1247901,930230,0,0,1970833,0,0,1.33E+07,7459928,0,0,0,1.02E+07,0,0,0,4404546,0,1194514,0,1.42E+07,7621797,9173219,6585345,6034418,1.75E+07,9674651,0,0,0,0,643391,2263932,0,1781512,1.40E+07,4062937,1677001,0,0,9185676,2861699,2818931,0,0,6436932,0,1.91E+07,2334877,231762,1.34E+07,1.11E+07,1.09E+07,0,0,7102220,8.28E+07,2437168,316326,0,2089691,677348,2.39E+07,3473810,0,4636995,7639085,3836296,4.74E+07,1.48E+08,218744,1275736,0,4476357,3510849,3089469,2385389,0
Cape Verde,0,0,0,0,8861950,0,0,0,0,933436,0,0,0,0,0,0,1515484,0,0,0,0,0,0,5827348,0,513016,0,0,0,0,0,5475577,0,0,0,0,0,0,0,2889134,2930008,0,0,0,0,0,1071021,642015,0,0,0,0,0,0,773265,0,0,0,0,706893,6637905,0,0,0,1188430,0,817998,0,0,5057552,2176407,0,0,0,0,0,1074679,0,3257774,0,0,0,0,5404300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5258377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4643500,0,0,0,6696797,0,0,0,4857229,3165791,0,0,0,0,0,0,0,3610689,0,4586262,0,0,991572,0,0,0,615062,0,0,0,0,2878357,0,0,0,0,0,2288250,0,5008290,0,0,0,0,0,0,0,2440938,5202475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651962,1.00E+07,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,1498568,0,0,0,1546747,744233,0,0,0,0,0,0,816745,0,1733896,0,0,0,0,1373794,0,0,0,0,3621942,0,4109430,3516647,0,0,9130120,0,0,431870,0,1.38E+07,5461270,0,0,0,0,877905,0,423807,0,0,0,0,1994332,0,1190786,0,0,0,0,0,1.48E+07,1784787,0,0,3571238,0,0,0,0,1427732,0,0,0,0,0,386986,0,0,0,0,0,897051,840213,4952994,0,0,0,498663,762869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148083,0,0,0,0,1395716,0,0,0,0,0,0,0,0,0,0,2330454,0,0,649250,5811533,354609,0,0,0,0,0,0,0,0,304561,967431,0,0,1582413,1723597,0,0,1705912,0,0,0,0,0,0,0,1025082,0,0,1356096,4470524,1323735,0,0,0,0,2738447,0,0,2017500,2750005,0,0,0,716383,0,0,2578779,0,0,0,0,0,0,7206695,0,0,2349225,1.01E+07,0,0,0,0,0,0,0,0
Chad,0,0,1364889,0,1737982,0,0,0,1257356,907212,0,0,5708352,0,0,0,3360689,0,3219681,0,0,0,0,533846,0,366444,0,0,866434,0,4.63E+07,2298890,0,4970867,0,397561,0,0,0,4919896,0,0,0,0,0,0,646793,1444111,0,0,0,0,4239270,0,884244,0,0,0,0,1878264,1.08E+07,4121389,0,0,4534359,1189548,594086,0,0,0,0,0,0,0,0,563624,0,0,0,0,0,576915,2617864,5721601,0,0,1318568,0,646336,0,0,0,0,5066037,0,0,0,0,0,745439,3316566,0,0,0,0,104704,0,0,0,0,0,0,2201277,0,0,0,0,0,0,0,0,0,0,0,0,2644595,96300,0,3159383,1.81E+07,1002305,0,0,0,0,0,0,0,0,598950,260419,5640733,0,2213068,183992,0,0,1292245,2238844,0,0,0,0,0,1579079,0,0,0,1591567,4266274,1506221,0,0,0,0,3.17E+07,0,0,2277338,3848620,0,0,0,2224524,0,0,1652113,0,0,0,1181517,0,0,1882144,0,1.31E+07,3552437,7551752,0,0,0,0,0,0,0,0
Chile,0,0,0,0,2092361,0,3.14E+07,0,8573426,7370269,0,817937,0,935822,0,0,4937114,0,0,0,8539678,0,0,837595,0,1504552,563160,0,265398,0,0,4771328,0,640091,182277,0,0,6719027,0,0,1166317,4669319,0,2365894,1523635,3486312,3854778,4090441,0,0,3307146,9131933,1412123,1719229,834722,0,0,0,0,5256852,7688532,0,0,0,7035884,0,1280869,0,2956730,0,0,0,1386672,0,580838,2777007,1446335,0,0,2014093,0,3257245,7674507,1.10E+07,0,0,1662997,4478683,0,0,0,0,0,0,0,0,147026,1665984,0,1471367,0,0,0,2961247,0,250935,0,0,0,0,0,0,1054295,0,7612760,0,0,0,0,0,0,0,0,0,0,5387251,4598985,0,0,1239797,7572638,0,0,0,2658910,0,2360359,0,1872876,3195387,2218575,1290157,2052524,4638988,791494,0,0,0,0,0,0,0,0,0,2261038,934361,0,0,4862654,365886,2746252,0,0,0,0,533613,0,0,1.10E+07,7524774,0,0,0,330327,2624599,0,0,0,0,0,7644311,0,0,0,3040639,0,7946686,3.64E+07,3316661,595871,0,6580556,0,0,0,0
China,0,0,1.05E+07,0,0,0,4.11E+07,0,2.58E+07,1.80E+07,9255608,4978783,0,6.90E+07,0,0,1.99E+07,7897242,0,1.19E+07,9262780,3188728,8434711,3.23E+07,7491351,1.04E+07,0,7.87E+07,0,1.16E+07,0,2.47E+07,2690531,5566498,0,1.92E+07,0,1.22E+07,0,9345532,0,6892045,0,0,9573814,1.48E+07,1.67E+07,1.70E+07,0,0,1.62E+07,1.30E+07,1.19E+07,5460124,0,4804230,5973769,0,0,1.97E+07,2.76E+07,6254274,0,8805265,2.74E+07,7420273,1.12E+07,0,7798562,7050309,0,7433772,5723033,0,6526635,1.79E+07,8058803,1.79E+07,0,0,0,1.52E+07,1.26E+07,2.62E+07,0,3.77E+07,3.55E+07,3.80E+07,0,0,2.11E+07,4.20E+07,0,0,8238591,1.27E+07,6762050,1.63E+07,4904344,0,1.48E+07,0,7551680,1.07E+07,0,9889636,0,0,0,6075297,6186403,0,7939481,1.51E+07,1.53E+07,0,6440650,0,4.39E+07,0,0,0,0,0,2.24E+07,2.48E+07,2.33E+07,3449487,0,0,1.86E+07,0,0,0,1.87E+07,0,6641896,7230525,8.34E+07,1.40E+07,1.56E+07,0,1.42E+07,3.81E+07,5842329,1929167,0,0,0,0,5525698,0,8227427,2.91E+07,9602259,8026438,0,0,1.65E+07,0,1.30E+07,1.32E+07,0,9438504,0,1.62E+07,1.43E+07,0,2.67E+07,2.13E+07,0,0,0,0,5.96E+07,1.46E+07,0,3370841,0,0,1.56E+07,6927008,0,8662330,0,0,2.70E+07,3.21E+07,0,1.18E+07,0,1.77E+07,4.35E+07,0,8735602,0
Colombia,4621290,0,548143,0,4130359,0,1.31E+07,0,1.06E+07,5878184,0,2043601,0,1661481,0,0,6702603,0,0,0,6724602,0,0,1.05E+07,0,1883039,0,0,0,0,0,1.34E+07,0,934180,0,9398379,4257187,0,0,0,3162502,1.01E+07,0,0,0,4230535,5568495,5239716,0,0,5435617,7443341,0,0,0,0,0,0,0,7745239,1.74E+07,1201452,0,0,1.09E+07,0,4114883,0,0,3441558,0,0,3251291,0,4571459,5152409,2587554,0,0,0,0,2149289,1.02E+07,1.50E+07,0,7240150,4204080,0,0,0,0,0,0,0,0,0,0,6903677,0,1418510,3734583,0,0,1569985,0,0,0,0,0,0,0,0,0,0,9915526,0,0,0,0,0,0,0,0,0,0,1.07E+07,5224884,0,0,0,9723468,0,0,0,8194793,0,2855376,0,1215537,4367300,4848147,0,2268273,0,1085959,0,0,0,0,0,1072813,0,0,0,3332832,1948277,0,0,5588691,0,5175834,0,0,0,0,963526,1154806,0,1.07E+07,9494919,2257902,0,0,0,2303883,0,0,0,0,0,3593596,0,0,0,0,0,7501999,1.99E+07,0,0,0,1.50E+07,0,675564,0,0
Comoros,0,0,2393761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745920,0,0,345627,0,0,0,0,3764890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907915,0,0,0,0,1439198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383822,0,0,0,1586523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153240,0,0,0,0,0,0,0,0,0,0,153240,0,0,0,3400731,0,0,0,0,0,0,0,0,0,0,0,0,0,541147,0,0,0,0,0,0,0,0
Congo,0,0,0,0,4523943,0,3088217,0,6962121,1897947,0,0,0,0,0,0,3251930,0,3525144,0,0,0,0,2674487,0,664937,603006,0,1194310,498647,2251309,3908563,0,3520154,3395431,1989379,0,1534518,0,0,6028150,707049,0,0,606569,0,1463641,2890351,0,0,350179,916634,3650473,0,1766538,0,0,0,0,2965421,1.78E+07,4097773,0,0,1.15E+07,1177494,2767932,0,0,0,0,0,0,0,0,2639069,0,0,0,0,0,7524491,4639619,6293424,0,1951852,0,0,0,0,0,1193282,0,1119826,0,0,0,0,0,674899,4667790,0,0,2277821,0,650143,4020604,0,0,4059478,344660,0,0,753717,1549464,0,0,0,0,0,0,0,0,0,0,7160498,2138692,0,3560511,5440592,3329854,0,0,0,232619,0,0,0,2987754,2403982,2231768,0,0,7072346,6414006,0,0,746781,0,0,97106,0,0,0,595001,293376,0,0,3147070,2725381,1521488,0,0,0,0,2517735,733777,700374,5057481,7826939,0,0,0,1.52E+07,4082134,0,3728074,0,0,0,1392616,0,0,2381141,0,3270950,3549716,1.32E+07,0,0,0,794173,0,0,5382927,0
Congo Democratic,0,0,1562208,0,5970674,0,926471,0,7017378,4760099,0,0,6115409,5386554,0,0,1.53E+07,0,487280,0,92850,0,3342168,7962025,0,1079737,0,0,9907707,0,0,7688270,3088918,4849169,7607589,2845780,0,1279934,0,1.34E+07,0,0,0,0,773594,6227215,2985303,4757722,0,0,554264,402387,4277938,0,0,5009432,0,2741547,0,5648566,2.73E+07,5152642,0,0,9770599,1341222,2514621,0,0,0,0,0,0,0,0,1550357,423661,0,0,0,4281017,4018992,0,1.16E+07,0,0,732213,0,6696383,0,0,0,0,7664137,0,0,0,720419,0,0,5474597,0,0,3735700,0,0,5035014,0,0,938333,0,0,1752410,0,1644336,0,0,0,0,0,2375105,7608450,6765871,0,0,8150295,2436817,253296,0,0,8004837,0,0,0,304670,0,0,0,5850351,2227856,6736182,6585533,0,3239553,3.61E+07,0,0,2363509,6032159,0,0,0,0,0,983800,0,0,0,6725614,2.19E+07,2644256,0,0,0,0,1.08E+07,0,2480165,7939212,5489882,851312,0,0,3.52E+07,913983,0,2724512,0,0,0,2358855,0,0,3.53E+07,0,1.36E+07,1.88E+07,1.89E+07,0,0,0,2475826,2256170,2821140,3.60E+07,1.36E+07
Costa Rica,1655187,0,0,0,968582,0,934274,0,6437023,2264148,0,1553881,0,1572901,0,0,1555828,449379,0,0,1552138,0,0,2362906,0,484585,0,0,0,0,0,7528637,0,0,0,3707599,0,921439,0,0,0,0,0,0,248364,541943,2202619,2470138,0,0,1061640,2299878,0,3060686,0,0,0,0,0,2661194,2682479,0,0,0,5296261,0,492915,0,3659007,0,0,0,310537,0,1952160,1567875,307749,0,0,1841314,0,785940,4030264,6628169,807477,1753661,0,2546172,0,0,0,0,0,0,0,0,0,2022789,0,0,1000436,0,192606,521234,0,0,0,0,0,0,0,0,0,0,1364822,0,0,0,0,0,0,0,0,0,0,2266461,995223,3.64E+07,0,0,2854161,0,0,0,2292122,0,359376,0,659053,2090649,1387304,0,1295291,2863591,0,0,0,0,0,0,0,0,0,0,430284,0,0,0,1401179,0,2202580,0,0,0,0,0,0,0,3722440,3258091,0,0,0,0,0,0,0,0,0,0,4771403,0,0,0,2235406,0,2747194,1.27E+07,0,0,0,5143332,0,0,0,0
Cote dIvoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
