0,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua & Barbuda,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia & Herzegovina,Botswana,Brazil,Brunei Darussalem,Bulgaria,Burkina Faso,Burma,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Congo Democratic,Costa Rica,Cote dIvoire,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatamala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See (Vatican City),Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Korea North,Korea South,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Namibia,Nauru,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Phillipines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Samoa,San Marino,Sao Tome & Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts & Nevis,St. Lucia,St. Vincent & The Grenadines,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad & Tobago,Tunisia,Turkey,Turkmenistan,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
Djibouti,0,0,0.564459549,0,0,0,0.67988027,0,0.6298214,0.601136165,0,0,0,0,0,0.477177229,0.663955468,0,0,0,0,0.560299284,0,0.683183348,0,0.583737933,0,0,0,0,0.379821771,0.61444311,0,0,0,0,0.737471509,0.536311714,0,0,0,0,0.618456989,0.570462375,0,0.521375379,0.57186002,0.654806132,0,0,0,0,0.678238505,0,0,0,0,0.699914707,0,0.611433862,0.695177591,0,0,0,0.658250073,0.534020714,0.415155551,0,0,0,0,0.582237048,0,0,0,0.578108346,0,0.723340725,0.716841133,0,0,0.533662998,0.650930893,0.663935796,0,0.682520512,0.616896043,0,0,0,0,0.697391897,0,0,0,0,0.577103408,0.616591371,0,0,0,0,0,0.585946048,0.223206638,0.540599269,0,0.693801612,0,0,0.6424188,0,0,0.511263467,0.523056243,0,0,0,0,0,0.698948846,0,0.442189119,0,0,0.677421339,0.629825084,0,0,0,0.600835362,0.66574528,0.678002475,0,0,0,0,0.495778476,0.581300463,0.616941967,0.60166741,0.610705124,0.573050658,0.670701579,0.413762351,0,0,0,0,0,0,0,0.560152171,0,0,0,0.656865817,0.533140735,0.582709745,0,0,0.679085346,0,0.646060908,0.572259354,0.529643184,0,0,0.643914813,0.589330119,0,0,0,0.58780662,0.672855796,0,0.415098608,0,0,0.581844613,0.69639703,0,0,0.511391706,0.69911531,0,0.682969043,0.702476294,0,0,0,0,0,0.656653633,0,0
Dominica,0,0,0,0.30999591,0,0.565232628,0.584381512,0,0.513559759,0.506374619,0,0,0,0,0.630503791,0.545102212,0.597348455,0.542456386,0,0,0,0,0,0.623889306,0,0.439490922,0,0,0,0.328601775,0,0.63803266,0,0,0,0.567537721,0.671462914,0.646267031,0,0,0,0.590685424,0.49460581,0,0.705262031,0.571489785,0.394885756,0.577636581,0,0,0.630506175,0.558049653,0.592843247,0.581841609,0,0,0.550503237,0,0.622132286,0.457131804,0.643040435,0.699634865,0,0,0.609018983,0.419317333,0,0.62318451,0.596744345,0,0,0.618280265,0.656532457,0,0.563715052,0.536506291,0.544833592,0.618205728,0.577385918,0,0,0.540782414,0.618866719,0.580954692,0.622295763,0.638314932,0,0,0,0,0,0.636129513,0,0,0,0,0.493580724,0.476148416,0,0,0,0,0.497052911,0,0.487572274,0.445257516,0,0.624068644,0,0,0.514567211,0,0,0,0.615023394,0,0,0,0,0,0,0,0,0,0,0.628954866,0.540411279,0,0,0,0.565816642,0,0,0,0.714359927,0,0.514108284,0.589590027,0.526121143,0.6140119,0,0,0,0.477219805,0,0.65975344,0.628175786,0.626574467,0,0,0,0,0,0.421513955,0,0,0.656491291,0.425481586,0,0,0,0.474399723,0,0.57426284,0.520744637,0,0.682096402,0,0.590725974,0.562424789,0,0,0,0,0.606724202,0,0,0,0.714211894,0,0.602128807,0,0,0,0.47918725,0.756247871,0.64829863,0.693967773,0.50522794,0,0,0,0.669716665,0,0,0
Dominican Republic,0,0,0,0.529628259,0.732580393,0.606778,0.715013899,0,0.652409007,0.652520956,0,0.42822837,0,0.716218583,0.614927502,0.561767891,0.686892401,0.633171672,0.655788471,0,0.630937925,0.354925744,0,0.727227681,0,0.61052545,0.676523568,0,0.560659263,0.414233016,0.600727252,0.703172249,0,0.628774313,0.68627497,0.69043351,0.739636903,0.732497913,0,0,0.695612551,0.716091998,0.581086628,0.414115948,0.705262031,0.442889927,0.633168646,0.692070398,0,0.33729259,0,0.681804143,0.609618776,0.694359234,0.7106374,0.643199416,0.600983264,0,0.633813933,0.70294988,0.703267716,0.699634865,0,0.594035776,0.714164339,0.428748103,0.614147299,0.62318451,0.701310171,0.664211834,0,0.628625148,0.656532457,0,0.681428215,0.610763183,0,0.700277356,0.669623744,0.746440183,0.739850078,0.663130135,0.66438532,0.719753283,0.59680888,0.711201688,0.585151783,0,0.698969146,0,0.694854954,0.708157369,0,0.742690803,0,0,0.589853567,0.562463953,0,0.639592862,0,0,0.543940352,0.605215263,0,0.569407822,0,0.664495335,0,0,0.621096039,0.514078083,0,0,0.736954349,0,0,0,0,0,0.617429059,0.506733791,0,0,0,0.700221174,0.649443275,0.659262348,0,0.670781269,0.683371645,0,0.65515131,0,0.714359927,0,0.677859106,0.691259076,0.630100526,0.665182647,0.665914525,0.680989749,0.619721695,0.662434297,0,0.65975344,0.628175786,0.506085847,0,0,0,0.703221957,0,0.534032538,0,0.636393386,0.664840407,0.610790742,0.569480382,0,0.661707245,0.636480941,0,0.728141534,0.60296148,0,0.682096402,0,0.671396442,0.668726368,0,0,0,0,0.697576395,0,0,0,0.714211894,0.54043335,0.683142535,0,0,0,0.663870247,0.756247871,0.701647446,0.769335787,0.632268938,0,0,0.739957861,0.669604294,0,0,0
Ecuador,0,0,0.700016645,0,0.732580393,0,0.724382606,0,0.662647017,0.68132378,0.478312794,0.556426721,0.714021355,0.716218583,0.530801737,0.636976043,0.701842152,0,0.655788471,0,0.713406632,0.520742197,0,0.737398544,0,0.604399784,0,0,0,0.595941913,0,0.716504621,0,0.628774313,0,0.728262489,0.754416936,0.749537903,0,0,0.695612551,0.684782007,0.601389604,0.471858865,0.705262031,0.522753817,0.66276842,0.671354766,0,0,0.648244162,0,0.602462426,0.628696777,0.7106374,0,0.543375678,0.492139959,0.442833657,0.690303999,0.712355694,0.699634865,0,0.622458633,0.731114938,0.402801289,0.606044444,0.62318451,0.668620607,0.664211834,0,0.281000696,0.656532457,0,0.648358048,0.622565411,0,0.708704787,0.694572452,0,0.739850078,0.66458848,0.678710232,0.716874198,0.529705289,0.732151117,0.591548001,0.493086261,0.698969146,0,0.539476148,0.736612033,0,0.742690803,0,0,0.604050947,0.542355163,0,0,0.728899444,0,0.576609732,0.660727338,0.531606356,0,0,0.675395144,0,0,0.521220807,0.4389393,0,0,0.736992412,0,0,0,0,0,0.575065573,0.531295813,0,0,0,0.708910165,0.628403534,0.619591146,0.516751962,0.584047592,0.666643761,0.576607698,0.649751022,0,0.714359927,0,0.655296118,0.737903238,0.626562649,0.663352523,0.663991781,0.630709572,0.667324465,0.701723607,0,0.65975344,0.628175786,0,0.563963189,0,0,0.703221957,0,0.4919098,0,0.636393386,0.677714668,0.608352575,0.621408219,0,0,0.66629458,0,0.73468159,0.644836856,0.353164868,0.682096402,0.67677937,0.677658657,0.701886602,0.758764163,0,0.669057748,0,0.721342193,0,0,0,0.714211894,0.560460455,0.685719826,0,0,0.613326909,0.680038589,0.756247871,0.72624586,0.768202937,0.651966878,0.710508352,0,0.739957861,0.700981207,0,0,0.510315772
Egypt,0,0.558561164,0.734730159,0,0.732580393,0,0.739372632,0.412264357,0.728561748,0.714503405,0.670769806,0,0.714021355,0.716218583,0,0.693335646,0.747801851,0,0.655788471,0,0.583009117,0.662443487,0.606329044,0.754982655,0.498710662,0.713196083,0.676523568,0,0.450344002,0.589713605,0.631093629,0.725657732,0,0.628774313,0.68627497,0.663624946,0.771458898,0.62527948,0.607624879,0.702830472,0.695612551,0.586399117,0.632396865,0.69534867,0.705262031,0.672931506,0.713053901,0.711957234,0.651277933,0,0.380657297,0.673110533,0,0.541368825,0,0.643199416,0.670648405,0.682821108,0,0.725345237,0.751834562,0.699634865,0.625378541,0.66837357,0.758357869,0.637411508,0.725523213,0.62318451,0.642899481,0.664211834,0.618090304,0,0.656532457,0,0.542602645,0.703760456,0.582843073,0.755630072,0.739378295,0.746440183,0.739850078,0.708928155,0.712038904,0.759620063,0.500192156,0.748183135,0.703580997,0.683362555,0.698969146,0,0.604374825,0.748660798,0,0.742690803,0.483015353,0,0.68675031,0.694401231,0,0.639592862,0.728899444,0,0.686561626,0.664664945,0.590341246,0.627076129,0.66675008,0.740332809,0,0.570461764,0.717498451,0,0.617817319,0.608096073,0.690117183,0,0.573409923,0,0.691671206,0.549805376,0.704765228,0,0.545121974,0,0.67159258,0.747160649,0.718904576,0,0.341753144,0.642532296,0.700331363,0.702185848,0.713117267,0,0.714359927,0.566417911,0.57130642,0.643805104,0.663142135,0.711738024,0.700815482,0.710507886,0.727271555,0.757572239,0.445690549,0,0,0,0,0,0,0.703221957,0.572094966,0.666416446,0.768248506,0.636393386,0.72143862,0.699924797,0.685751542,0,0.661707245,0.696576596,0,0.744393174,0.68158573,0.68664128,0.682096402,0.67677937,0.738300734,0.733261778,0.758764163,0,0.669057748,0.649611594,0.738554147,0,0.446315474,0,0.714211894,0.695514628,0.75963015,0.721298755,0,0.59131988,0.756002494,0.756247871,0.745268165,0.765576411,0.649654826,0.710508352,0,0.739957861,0.718546451,0.683450615,0.648187801,0.520985176
El Salvador,0,0,0,0.328895291,0.732580393,0,0.675269284,0,0.668834468,0.643781446,0,0.551535958,0.714021355,0.716218583,0.517162912,0.638551556,0.678524288,0.563269313,0,0,0.539897643,0.567265277,0,0.708835579,0,0.571541274,0,0,0,0.566788367,0,0.67792621,0.620614404,0,0,0.67959033,0.727232035,0.690798501,0,0,0,0.718979149,0,0.532696979,0.705262031,0.464839224,0.683887827,0.644931441,0,0,0.635895653,0.705836624,0.540631188,0,0,0,0.404114113,0.595616669,0.440473343,0.638531243,0.694870942,0,0.625378541,0,0.722904195,0.456962146,0.559936198,0.62318451,0.740867966,0,0,0.430105291,0,0,0.713017722,0.593112199,0,0.685814843,0.657198916,0,0,0.645908299,0.632562732,0.68075316,0.517843399,0.700225694,0.507536723,0,0,0,0.359897802,0.701220496,0,0,0,0,0.548331103,0.509388973,0.668472724,0,0.728899444,0,0.564587587,0.519505205,0,0,0,0.663818484,0,0,0,0,0,0.270383432,0.730905587,0,0,0,0,0,0.611491058,0,0,0,0.67159258,0.675605836,0.635878062,0.715106303,0,0,0.552622246,0,0.626617548,0,0.714359927,0,0.608603876,0.676870542,0.589736491,0.59753494,0.649827992,0.594025413,0.505617948,0.663508201,0,0.65975344,0.628175786,0,0,0,0,0.703221957,0,0,0,0,0.637985552,0.569730957,0.505880273,0,0,0.623014966,0,0.692817787,0.570903862,0.527254433,0.682096402,0.67677937,0.668838544,0.661383684,0,0,0,0.414451455,0.685443022,0,0,0,0.714211894,0,0.614970237,0,0,0,0.638459435,0.756247871,0.669778168,0.75685767,0.594585084,0,0,0.739957861,0.641693319,0,0,0
Equatorial Guinea,0,0,0.492061694,0,0,0,0.674669181,0,0.587937853,0.604781738,0.409897009,0,0,0,0,0.563084558,0.685466068,0,0,0,0,0,0,0.696723446,0,0.622566598,0,0,0.507743257,0.471426017,0.698437932,0.653601471,0.465675537,0,0,0.593172154,0.721954514,0.553704044,0,0,0,0,0.700537257,0.573596759,0,0,0.618443058,0.603202425,0,0,0.414101287,0.503137461,0,0,0,0,0,0.440547203,0,0.619958631,0.708135349,0,0,0,0.683082573,0.655420806,0.53280748,0,0,0,0,0,0,0,0,0.539144495,0,0.66600941,0.635463654,0,0,0.586920164,0.661755386,0.70270587,0,0.638760922,0,0.558686644,0,0,0,0.681319358,0,0,0,0,0.563439995,0.639957925,0,0,0,0,0.571140753,0.472360523,0.432237883,0,0,0.648927864,0,0.543918016,0,0,0,0,0.635963558,0,0,0,0,0,0.6868158,0,0.507428247,0,0,0.685614378,0.615518213,0,0.361879371,0.591533479,0.648811867,0.540671867,0.566279913,0,0,0,0.614078324,0.522690572,0,0.60890227,0.68686284,0,0.555076333,0.618194195,0,0,0,0,0,0,0.48374799,0,0.658983415,0.634411423,0,0,0.670682659,0.387360457,0.535094482,0,0,0.646535714,0,0.722928781,0,0.448628732,0,0,0.623848156,0.612035533,0,0,0,0,0.633966629,0,0.623201892,0,0,0.638557762,0.693314305,0,0,0,0.643782276,0,0.697408466,0.713937065,0.609835478,0,0,0,0,0,0,0
Eritrea,0,0,0,0,0,0,0.567547568,0,0.612731905,0.55603567,0,0,0,0,0,0,0.666279784,0,0,0,0,0,0,0.668092859,0,0.489119287,0,0,0,0,0,0.62094125,0,0,0,0,0.686556166,0,0,0,0,0,0.475666772,0.486394441,0,0.569013849,0.354549802,0.603511892,0,0,0.437953111,0,0.688051129,0,0,0,0,0,0,0.624865326,0.630753016,0,0,0,0.677387675,0,0.534604881,0,0,0,0,0,0,0,0,0,0,0.674310271,0.632916086,0,0,0.456616018,0.379318936,0.68650843,0,0.603096986,0.555592132,0,0,0,0,0.638093903,0,0,0,0,0,0.543294898,0,0,0,0,0,0.563620333,0,0,0,0.640352898,0,0,0.535490551,0,0,0.414057266,0.583505208,0,0,0,0,0,0.558483906,0,0,0,0,0.627365342,0.528567084,0,0,0,0.606191696,0.602454936,0.587347108,0,0,0,0,0,0,0.508764096,0.437041256,0.571251565,0.540108877,0.570030935,0,0,0,0,0,0,0,0,0,0,0,0,0.599872754,0,0.562894469,0,0,0.672281231,0,0.589408412,0.540666399,0.475340708,0,0,0.644301184,0.623124399,0,0,0,0.552341343,0.656325969,0,0,0,0,0.469613013,0.636551193,0,0,0.559041999,0,0,0.647765409,0.639866279,0,0,0,0,0,0.63001026,0,0
Estonia,0,0,0,0,0.732580393,0,0.649857582,0.52917491,0.64579359,0.704533308,0.572398785,0,0.714021355,0.716218583,0,0.727068379,0.725044253,0,0.655788471,0,0,0.56188971,0,0.688135046,0,0.659606417,0.676523568,0,0,0.603209661,0.540799217,0.669383702,0,0,0,0.644869647,0.742568996,0.567850135,0,0.702830472,0.695612551,0.549673949,0.70905551,0.642835218,0.705262031,0.611969947,0.715213324,0.71728463,0,0,0.568917072,0.552353638,0.634526034,0,0,0,0,0.375935143,0,0.751457822,0.724709348,0.699634865,0.625378541,0.62925228,0.750721381,0.694606459,0.651497813,0,0.410111527,0.664211834,0,0,0,0,0.517436731,0.709803416,0.633687689,0.698555873,0.681546706,0.746440183,0.739850078,0.67376049,0.662378049,0.728308385,0,0.711788607,0.536968252,0.65408495,0.698969146,0,0,0.704476055,0,0.742690803,0.52821215,0.686416318,0.747262019,0.522685105,0,0.639592862,0.728899444,0,0.75257601,0.650546809,0.561955035,0.589810372,0,0.685667697,0,0,0.519801394,0.410763413,0.523558921,0,0.648817981,0,0.624794023,0,0.691671206,0.524950515,0.626747604,0.490302762,0.470497019,0,0.67159258,0.735676573,0.62901166,0.554579734,0,0.6231192,0.720276951,0.630245112,0.674137026,0,0.714359927,0,0,0.602342931,0.630155649,0.740509339,0.674857629,0.39968893,0.685913294,0.758759679,0,0,0,0,0,0.769668442,0,0.703221957,0,0.622573124,0,0.636393386,0.659875622,0.690691273,0.681689997,0,0,0.672499604,0,0.707449068,0.628632493,0.505284811,0.682096402,0,0.746121267,0.703707779,0.758764163,0,0.669057748,0,0.692709515,0,0,0,0.714211894,0.620132456,0.708338457,0.721298755,0,0.535423494,0.715731555,0.756247871,0.725056032,0.714383311,0.574445687,0.710508352,0,0.739957861,0.654872543,0,0,0
Ethiopia,0,0,0,0.463300311,0.732580393,0,0.59917031,0,0.614272617,0.676405643,0,0,0.714021355,0.716218583,0.272727949,0.614835854,0.716690714,0,0.655788471,0,0.52358938,0.496993184,0.490877498,0.687153495,0,0.636330125,0.676523568,0.446106602,0.390641809,0.437625083,0.535097981,0.702241022,0,0.628774313,0.68627497,0.550168282,0.746021673,0.590189729,0.607624879,0.702830472,0,0.463794416,0.603654821,0.558213162,0.705262031,0.644378449,0.638675662,0.658963493,0.651277933,0,0,0.557302955,0.681378123,0.438549763,0.7106374,0,0.553680529,0,0,0.642878914,0.699385125,0.699634865,0.625378541,0,0.713257753,0.579619457,0.646770706,0,0.536625962,0.664211834,0.618090304,0,0,0,0,0.650715931,0,0.731837318,0.67509615,0.746440183,0.739850078,0.665302507,0.666046211,0.720803758,0,0.703642611,0.676065689,0.313363094,0.698969146,0,0.519315424,0.70004515,0,0.742690803,0,0.686416318,0.55337793,0.593410551,0.668472724,0.639592862,0.728899444,0,0.51178239,0.594656978,0,0.461101127,0.66675008,0.694279271,0,0,0.576114042,0,0,0.554212275,0.565646971,0,0,0,0.691671206,0,0.664680276,0.497236868,0,0,0.67159258,0.701429413,0.572256082,0,0.412648791,0.557157446,0.621046327,0.575529587,0.625149615,0,0.714359927,0.518418088,0,0.466415137,0.607670078,0.65346446,0.61952377,0.638389523,0.599978807,0.703452868,0.617035472,0,0,0,0,0,0,0.703221957,0.516026744,0.654592036,0,0.636393386,0.629706658,0.638403391,0.587791952,0,0.661707245,0.692166706,0,0.70381787,0.620507509,0.579044601,0,0.67677937,0.676131402,0.675339134,0.758764163,0,0,0.625368095,0.690137287,0,0,0,0.714211894,0.695783552,0.723489505,0,0,0.656034115,0.704017123,0.756247871,0.707814722,0.743256983,0.541205234,0,0,0,0.669005546,0.649738374,0.475318094,0.509150734
Fiji,0,0,0.252801271,0,0,0,0.592311005,0,0.719118013,0.540906419,0,0,0.714021355,0,0.171364431,0,0.627207068,0,0,0,0,0,0,0.583882103,0.415509328,0.53860073,0,0.41805942,0,0.449487471,0,0.648254879,0,0,0,0.61689051,0.712660541,0.548150085,0,0,0,0.279078035,0,0,0.705262031,0.524517614,0.557230684,0.59930361,0,0,0.407303573,0.567245792,0.574433947,0,0,0,0,0,0,0.561040901,0.646735693,0,0.625378541,0,0.644406298,0,0,0,0,0,0,0,0,0,0.357035867,0.551763194,0,0.680231225,0.67152786,0.746440183,0.739850078,0.629852834,0.623072222,0.632148871,0.474243202,0.678889169,0,0,0.698969146,0.569426121,0.593838369,0.670553574,0,0.742690803,0,0,0,0.509407832,0,0.639592862,0,0,0,0.360094177,0,0,0,0.687160795,0,0,0.608772055,0.585125808,0,0.471523294,0.589634144,0.556610082,0,0,0.691671206,0,0,0,0,0.648133845,0,0.621884077,0.71807992,0,0,0,0.558751145,0.585035551,0.619446912,0,0.714359927,0.603807706,0.534880179,0.603204977,0.605501955,0.535252378,0.508648208,0.581351571,0.477501449,0.491394746,0,0,0,0,0.531297487,0,0,0.703221957,0,0,0,0,0.73211362,0,0.445373553,0.612503715,0.661707245,0.642199595,0,0.59391106,0.624857505,0.313363094,0,0.67677937,0.582955082,0.625899475,0,0,0,0,0.686990869,0.622491955,0,0.587758328,0,0,0.609093891,0,0.647906105,0,0.499148343,0.756247871,0.644659913,0.687286821,0,0,0.643231289,0,0.664538349,0,0,0
Finland,0,0.534864598,0,0.536864565,0.732580393,0,0.685677071,0.503501138,0.715350445,0.731097632,0.513881315,0.526203662,0.714021355,0.716218583,0.368013075,0.705606098,0.754542795,0,0.655788471,0.659900587,0.534161664,0.603876765,0.395087822,0.731321065,0,0.683934523,0.676523568,0.66653476,0,0.612617371,0.600280213,0.725968204,0,0.628774313,0.68627497,0.709608685,0.770019266,0.687210935,0,0.702830472,0.695612551,0.659629437,0.586813011,0.675226541,0.705262031,0.621319653,0.734427733,0.752766438,0.651277933,0,0.577139739,0.636999551,0.663289986,0.598640873,0.7106374,0.643199416,0.752642989,0.643446047,0.462889316,0,0.750705122,0.699634865,0.625378541,0.628870169,0.774823924,0.56688933,0.711384283,0.62318451,0.643971725,0.664211834,0.618090304,0.431497983,0.656532457,0.541939176,0.66181718,0.715762464,0.655383324,0.719408949,0.711232162,0.746440183,0.739850078,0.726077298,0.705683306,0.751309594,0.491424112,0.732504772,0.524820331,0.728444632,0.698969146,0,0.54650499,0.734282043,0,0.742690803,0.602654713,0.686416318,0.721134223,0.576720912,0.668472724,0.639592862,0.728899444,0,0.721535995,0.686353837,0.579116912,0.582133023,0.66675008,0.716876672,0,0.544135946,0.652037536,0.632549481,0,0.642981525,0.698628905,0,0.60130367,0,0.691671206,0.609001775,0.64791685,0.660905777,0.553531648,0,0.67159258,0.765726348,0.668990582,0.650445857,0.450998699,0.587209802,0.752759208,0.608711627,0.692123165,0,0.714359927,0.563573093,0,0.715092935,0.701332834,0.743905273,0.718228795,0.670409354,0.70372941,0.7750779,0.550409808,0.65975344,0.628175786,0,0,0.769668442,0,0.703221957,0.592184526,0.660627559,0.768248506,0.636393386,0.7081783,0.713657376,0.690391864,0,0.661707245,0.720945055,0,0.735194545,0.65742915,0.572985581,0.682096402,0.67677937,0.775610835,0.738043484,0.758764163,0,0.669057748,0.638362065,0.723635847,0.622491955,0,0,0.714211894,0.584272583,0.718804922,0.721298755,0,0.551151076,0.684465648,0.756247871,0.752511626,0.754062337,0.65427546,0.710508352,0.643231289,0.739957861,0.698555521,0.531604039,0.504859796,0.497965786
France,0,0.659189177,0.767191966,0.717207898,0.732580393,0.597455288,0.723558263,0.633333218,0.741034781,0.769117814,0.748384841,0.672280058,0.714021355,0.716218583,0.639870968,0.697997365,0.800120868,0.570323496,0.655788471,0.659900587,0.662818398,0.690048128,0.561632459,0.761399007,0.626857104,0.740095445,0.676523568,0.671049489,0.62209765,0.702685698,0.722354666,0.757294905,0.494571,0.628774313,0.68627497,0.742424457,0.78798253,0.719050696,0.607624879,0.702830472,0.695612551,0.698872826,0.727617899,0.709926608,0.705262031,0.658079464,0.770903203,0.757071456,0.651277933,0.626274996,0.674600219,0.714701437,0.741467213,0.646713595,0.7106374,0.643199416,0.712879109,0.686220038,0.575504533,0.751201986,0,0.699634865,0.625378541,0.663437848,0.808171699,0.744745074,0.736632112,0.62318451,0.667256949,0.664211834,0.618090304,0.642544186,0.656532457,0.591584788,0.686388154,0.76352029,0.71356396,0.764270432,0.741500937,0.746440183,0.739850078,0.765842752,0.745233984,0.797280665,0.662500341,0.768503068,0.641842931,0.765967416,0.698969146,0,0.617781825,0.755619974,0,0.742690803,0.631036089,0.686416318,0.709480827,0.688699353,0.668472724,0.639592862,0.728899444,0,0.737911308,0.750476717,0.666792782,0.721735024,0.66675008,0.748627884,0.672596652,0.685942764,0.722779277,0.600066852,0.702460836,0.721960254,0.743360895,0.565923419,0.675071647,0,0.691671206,0.625638361,0.763036388,0.631090792,0.712209941,0.521212649,0.67159258,0.795181134,0.719620715,0.675586315,0.727972861,0.766791491,0.774395788,0.682988063,0.720442744,0,0.714359927,0.638689097,0.65189065,0.715997037,0.721926597,0.774888411,0.768941994,0.746067149,0.7610816,0.769979087,0.623386363,0.65975344,0.628175786,0.513901177,0,0.769668442,0.582438115,0.703221957,0.700852102,0.717790841,0.768248506,0.636393386,0.768783603,0.761998375,0.745630311,0.568649783,0.661707245,0.737237766,0,0.794966453,0.709742561,0.679206531,0.682096402,0.67677937,0.770491205,0.780801153,0.758764163,0,0.669057748,0.667339184,0.747600553,0.622491955,0.636947779,0.257903567,0.714211894,0.762932729,0.767376485,0.721298755,0,0.666853019,0.729166874,0.756247871,0.791115093,0.790116635,0.676877124,0.710508352,0.643231289,0.739957861,0.751484051,0.625027543,0.635759198,0.48649986
Gabon,0,0,0.406143545,0,0,0,0.64990347,0.581672561,0.628430025,0.666667675,0.468594053,0,0,0,0.477726182,0.609788619,0.71164487,0,0,0,0,0.543445277,0,0.679814814,0,0.558970456,0,0,0,0.642661565,0.694719697,0.672120366,0,0,0,0.581099364,0.724862912,0.586619827,0,0,0,0.597101014,0.67734258,0.536430848,0,0.522344544,0.607633993,0.626453179,0,0.402495974,0.511361225,0.250960148,0.656178537,0,0,0,0.549738132,0.537232505,0,0.620439264,0.738976258,0,0,0.51985986,0.699507008,0.636426269,0.604042505,0,0.424769372,0,0,0,0,0,0,0.59685997,0.46460116,0.68722326,0.664272213,0,0,0.641326343,0.654993945,0.704135034,0,0.692427007,0.550168115,0.490723576,0,0,0,0.673564735,0,0,0,0,0.506790977,0.658698664,0,0,0,0,0.570137416,0.634537163,0,0.570188715,0,0.670780973,0,0.40554881,0.561251844,0,0,0.483096265,0.587928519,0,0,0,0,0,0.675909945,0.60231748,0.593740836,0,0,0.702878151,0.611789416,0,0.492426485,0.661542686,0.646436119,0.546430416,0.617879528,0,0,0,0.6427222,0.549579941,0.529657747,0.63933382,0.648893896,0.570292154,0.65633101,0.576620316,0.5472358,0,0,0,0,0,0.519593777,0,0.654716612,0.592543377,0,0,0.66997224,0.600173808,0.479386175,0,0,0.689914784,0,0.685897759,0.536759386,0.543902202,0,0,0.63811934,0.625915019,0,0,0,0.650657051,0.679967099,0,0.685942277,0,0,0.670680449,0.686177495,0,0,0,0.636207628,0,0.695219389,0.719758583,0.637098635,0,0,0,0.65826063,0,0,0
Gambia,0,0,0.602572922,0,0,0,0.571085462,0,0.540838463,0.591733964,0,0,0,0,0,0.511265507,0.660883915,0,0,0,0,0,0,0.693336525,0,0.548622551,0,0,0,0.553200554,0.498512521,0.596768076,0.436256699,0,0,0,0.715976589,0,0,0,0,0,0.66605253,0.491796691,0,0.501280868,0.559021749,0.628443985,0,0,0,0,0.638338744,0.509950172,0,0,0.493440103,0.511035441,0.543471437,0.582120043,0.650509088,0,0,0,0.657107754,0.625900188,0.502859218,0,0,0,0,0.476332864,0,0,0,0.578939197,0,0.687796901,0.680033955,0,0,0.600385444,0.585166855,0.637763444,0,0.657091025,0,0,0,0,0,0.618394709,0,0,0,0,0.542940501,0.624288662,0,0,0,0,0.583315712,0.548363267,0,0.476843109,0,0.674142626,0,0.524167113,0.611569021,0,0,0,0.260248154,0,0,0,0,0,0.652517892,0,0,0,0,0.676927258,0.552458226,0,0,0.608234623,0.562365461,0.542254455,0.656696192,0,0,0.595536667,0.580078438,0.636093584,0.497468764,0.629133998,0.648054996,0,0.310461306,0.49788639,0,0,0,0,0,0,0,0,0.696914156,0,0,0,0.593867738,0.54706293,0.490784967,0,0,0.639089868,0,0.657985377,0.613692487,0,0,0,0.635845506,0.611035363,0,0,0,0.502242831,0.664541848,0,0.559400558,0,0,0.621768641,0.678144622,0,0,0.355593225,0.626074994,0,0.688707971,0.673110763,0.64535322,0,0,0,0.642564311,0.495555044,0.380165886,0
